id,genres,keywords,original_language,original_title,overview,popularity,release_date,runtime,spoken_languages,tagline,vote_average,vote_count,cast,director,combined_features
990,"['Drama', 'History', 'Romance']",based on novel burning of witches puritan pregnancy period drama,en,The Scarlet Letter,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",-0.44252340729223844,1995-10-13 00:00:00,1.2447184286624922,"[{'iso_639_1': 'en', 'name': 'English'}]","When intimacy is forbidden and passion is a sin, love is the most defiant crime of all.",-0.4984969529648127,-0.47229216418233283,"['Demi', 'Moore', 'Gary', 'Oldman', 'Robert', 'Duvall', 'Robert', 'Prosky', 'Edward', 'Hardwicke']",Roland Joff\u00e9,The Scarlet Letter based on novel burning of witches puritan pregnancy period drama DemiMooreGaryOldmanRobertDuvallRobertProskyEdwardHardwicke DramaHistoryRomance
991,"['Drama', 'Thriller']",cia nuclear scientist iraq politician duringcreditsstinger,en,Fair Game,"Wife and mother Valerie Plame (Naomi Watts) has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson (Sean Penn), writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.",-0.28207431957279533,2010-05-20 00:00:00,0.04808395797213032,"[{'iso_639_1': 'en', 'name': 'English'}]",Wife. Mother. Spy.,0.34170582726165466,-0.3694722530345325,"['Naomi', 'Watts', 'Sean', 'Penn', 'Ty', 'Burrell', 'Brooke', 'Smith', 'Bruce', 'McGill']",Doug Liman,Fair Game cia nuclear scientist iraq politician duringcreditsstinger NaomiWattsSeanPennTyBurrellBrookeSmithBruceMcGill DramaThriller
992,"['Action', 'Crime']",bounty hunter fbi weapon spectacle,en,Domino,"The daughter of actor, Laurence Harvey turns away from her career as a Ford model to become a bounty hunter.",-0.09842975200590917,2005-09-22 00:00:00,0.890160066976459,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Heads You Live... Tails You Die.,-0.078395562851579,-0.2002646827204359,"['Keira', 'Knightley', 'Mickey', 'Rourke', 'Edgar', 'Ram\\u00edrez', 'Delroy', 'Lindo', ""Mo'Nique""]",Tony Scott,Domino bounty hunter fbi weapon spectacle KeiraKnightleyMickeyRourkeEdgarRam\u00edrezDelroyLindoMo'Nique ActionCrime
993,"['Action', 'Thriller', 'Mystery', 'Romance']",callgirl san francisco investigation murder,en,Jade,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",-0.41906228273965296,1995-10-13 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'en', 'name': 'English'}]",Some fantasies go too far.,-0.7505577870327528,-0.5241069225560275,"['David', 'Caruso', 'Linda', 'Fiorentino', 'Chazz', 'Palminteri', 'Michael', 'Biehn', 'Richard', 'Crenna']",William Friedkin,Jade callgirl san francisco investigation murder DavidCarusoLindaFiorentinoChazzPalminteriMichaelBiehnRichardCrenna ActionThrillerMysteryRomance
994,"['Action', 'Thriller', 'Science', 'Fiction']",dystopia mind control gun battle wrongful imprisonment dystopic future,en,Gamer,"Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon (Lerman) controls Kable (Butler), the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind (Hall).",0.19177463086644958,2009-09-03 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'en', 'name': 'English'}]","In the near future, you don't live to play... you'll play to live.",-0.4144766749421663,0.05557068674968147,"['Gerard', 'Butler', 'Michael', 'C.', 'Hall', 'Logan', 'Lerman', 'Amber', 'Valletta', 'Terry', 'Crews']",Brian Taylor,Gamer dystopia mind control gun battle wrongful imprisonment dystopic future GerardButlerMichaelC.HallLoganLermanAmberVallettaTerryCrews ActionThrillerScienceFiction
995,"['Fantasy', 'Drama', 'Romance']",civil war southern usa magic light dark,en,Beautiful Creatures,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",0.6030482768599851,2013-02-13 00:00:00,0.7572006813441966,"[{'iso_639_1': 'en', 'name': 'English'}]",Dark secrets will come to light.,-0.4144766749421663,0.23692234105761278,"['Alden', 'Ehrenreich', 'Alice', 'Englert', 'Jeremy', 'Irons', 'Viola', 'Davis', 'Emmy', 'Rossum']",Richard LaGravenese,Beautiful Creatures civil war southern usa magic light dark AldenEhrenreichAliceEnglertJeremyIronsViolaDavisEmmyRossum FantasyDramaRomance
996,"['Comedy', 'Crime', 'Drama', 'Thriller']",corruption moderator tv show success irish mob,en,Death to Smoochy,"Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuscia rhinoceros. As Smoochy catapults to fame - scoring hit ratings and the affections of a network executive - Randolph makes the unsuspecting rhino the target of his numerous outrageous attempts to exact revenge and reclaim his status as America's sweetheart.",-0.32039762915038505,2002-03-28 00:00:00,0.09240375318288446,"[{'iso_639_1': 'en', 'name': 'English'}]",Get ready for an unexpected hit.,-0.16241584087422545,-0.45286162979219735,"['Robin', 'Williams', 'Catherine', 'Keener', 'Edward', 'Norton', 'Danny', 'DeVito', 'Jon', 'Stewart']",Danny DeVito,Death to Smoochy corruption moderator tv show success irish mob RobinWilliamsCatherineKeenerEdwardNortonDannyDeVitoJonStewart ComedyCrimeDramaThriller
997,['Comedy'],stupidity sequel fashion male model fashion model,en,Zoolander 2,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,0.49410098958537463,2016-02-06 00:00:00,-0.30647440371390283,"[{'iso_639_1': 'en', 'name': 'English'}]",Long time no Z,-1.1706591771459864,0.08552609393447369,"['Ben', 'Stiller', 'Owen', 'Wilson', 'Will', 'Ferrell', 'Pen\\u00e9lope', 'Cruz', 'Kristen', 'Wiig']",Ben Stiller,Zoolander 2 stupidity sequel fashion male model fashion model BenStillerOwenWilsonWillFerrellPen\u00e9lopeCruzKristenWiig Comedy
998,"['Comedy', 'Crime']",hotel robbery based on novel judge hawaii,en,The Big Bounce,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",-0.47536507318551274,2004-01-30 00:00:00,-0.8383119462429526,"[{'iso_639_1': 'en', 'name': 'English'}]",It's all in who you trust,-0.9185983430780464,-0.49819954336918015,"['Owen', 'Wilson', 'Morgan', 'Freeman', 'Gary', 'Sinise', 'Sara', 'Foster', 'Willie', 'Nelson']",George Armitage,The Big Bounce hotel robbery based on novel judge hawaii OwenWilsonMorganFreemanGarySiniseSaraFosterWillieNelson ComedyCrime
999,"['Comedy', 'Drama', 'Romance', 'Science', 'Fiction']",noises alien life-form erection neue frau alien,en,What Planet Are You From?,"A highly-evolved planet, whose denizens feel no emotion and reproduce by cloning, plans to take over Earth from the inside by sending an operative, fashioned with a humming, mechanical penis, to impregnate an earthling and stay until the birth. The alien, Harold Anderson, goes to Phoenix as a banker and sets to work finding a mate. His approaches to women are inept, and the humming phallus doesn't help, but on the advice of a banking colleague, he cruises an AA meeting, meets Susan, and somehow convinces her to marry. The clock starts to tick: will she conceive, have a baby, and lose Harold (and the child) to his planet before he discovers emotion and starts to care?",-0.6048745488028833,2000-03-03 00:00:00,-0.0848754276601321,"[{'iso_639_1': 'en', 'name': 'English'}]","To save his planet, an alien must find a woman on Earth to have his baby. There's just one problem.",-0.5825172309874591,-0.5297741617531504,"['Garry', 'Shandling', 'Annette', 'Bening', 'John', 'Goodman', 'Greg', 'Kinnear', 'Linda', 'Fiorentino']",Mike Nichols,What Planet Are You From? noises alien life-form erection neue frau alien GarryShandlingAnnetteBeningJohnGoodmanGregKinnearLindaFiorentino ComedyDramaRomanceScienceFiction
1000,"['Fantasy', 'Thriller', 'Action', 'Crime']",bone car explosion premarital sex satanic cult driver's license,en,Drive Angry,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with Piper, a sexy, tough-as-nails waitress with a 69 Charger, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",0.27836085486123013,2011-02-24 00:00:00,-0.0848754276601321,"[{'iso_639_1': 'en', 'name': 'English'}]",One hell of a ride.,-0.6665375090101063,-0.07396620918455517,"['Nicolas', 'Cage', 'Amber', 'Heard', 'William', 'Fichtner', 'Billy', 'Burke', 'David', 'Morse']",Patrick Lussier,Drive Angry bone car explosion premarital sex satanic cult driver's license NicolasCageAmberHeardWilliamFichtnerBillyBurkeDavidMorse FantasyThrillerActionCrime
1001,"['Action', 'Adventure', 'Science', 'Fiction', 'Thriller']",martial arts revenge street fighter based on video game,en,Street Fighter: The Legend of Chun-Li,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes into a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",-0.42062473231821335,2009-02-27 00:00:00,-0.4394337893461653,"[{'iso_639_1': 'en', 'name': 'English'}]",Some fight for power. Some fight for us.,-1.8428214013271607,-0.4690537417839769,"['Kristin', 'Kreuk', 'Chris', 'Klein', 'Neal', 'McDonough', 'Michael', 'Clarke', 'Duncan', 'Moon', 'Bloodgood']",Andrzej Bartkowiak,Street Fighter: The Legend of Chun-Li martial arts revenge street fighter based on video game KristinKreukChrisKleinNealMcDonoughMichaelClarkeDuncanMoonBloodgood ActionAdventureScienceFictionThriller
1002,"['Action', 'Science', 'Fiction', 'Thriller']",dual identity,en,The One,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,0.0068753280015664345,2001-11-02 00:00:00,-0.8826317414537067,"[{'iso_639_1': 'en', 'name': 'English'}]",Stealing the power of the universes one by one.,-0.33045639691951906,-0.20593192191755874,"['Jet', 'Li', 'Jason', 'Statham', 'Carla', 'Gugino', 'Delroy', 'Lindo', 'James', 'Morrison']",James Wong,The One dual identity JetLiJasonStathamCarlaGuginoDelroyLindoJamesMorrison ActionScienceFictionThriller
1003,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",rock and roll show business rock star heavy metal murder,en,The Adventures of Ford Fairlane,"Ford ""Mr. Rock n' Roll Detective"" Fairlane is experiencing problems, and it's not with the opposite sex. One of them is that all the rock stars pay him with drum sticks, koala bears, food processors and bicycle shorts. Another one of them is that all his employers that want him to find a girl named Zuzu Petals get killed. Why didn't he become a fisherman's detective instead?",-0.5881253595211259,1990-07-11 00:00:00,-0.12919522287088625,"[{'iso_639_1': 'en', 'name': 'English'}]",Kojak. Columbo. Dirty Harry. Wimps.,0.08964499319371462,-0.5022475713671251,"['Andrew', 'Dice', 'Clay', 'Wayne', 'Newton', 'Priscilla', 'Presley', 'Morris', 'Day', 'Lauren', 'Holly']",Renny Harlin,The Adventures of Ford Fairlane rock and roll show business rock star heavy metal murder AndrewDiceClayWayneNewtonPriscillaPresleyMorrisDayLaurenHolly ActionComedyThrillerCrimeMystery
1004,"['Drama', 'Comedy']",great britain musical rock pirate radio swinging 60s,en,The Boat That Rocked,"The Boat that Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967",0.29831741726237904,2009-04-01 00:00:00,0.4026423196581635,"[{'iso_639_1': 'en', 'name': 'English'}]",On air. Off shore. Out of control.,0.929847773420182,-0.020532239611682556,"['Tom', 'Sturridge', 'Philip', 'Seymour', 'Hoffman', 'Rhys', 'Ifans', 'Bill', 'Nighy', 'Emma', 'Thompson']",Richard Curtis,The Boat That Rocked great britain musical rock pirate radio swinging 60s TomSturridgePhilipSeymourHoffmanRhysIfansBillNighyEmmaThompson DramaComedy
1005,"['Thriller', 'Drama', 'Crime']",usa war on drugs drug traffic drug dealer drug smuggle,en,Traffic,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",0.11445191373256433,2000-12-27 00:00:00,1.776555971191542,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",No one gets away clean,0.6777869393522419,-0.10473122196893637,"['Michael', 'Douglas', 'Benicio', 'del', 'Toro', 'Jacob', 'Vargas', 'Tom\\u00e1s', 'Mili\\u00e1n', 'Russell', 'G.', 'Jones']",Steven Soderbergh,Traffic usa war on drugs drug traffic drug dealer drug smuggle MichaelDouglasBeniciodelToroJacobVargasTom\u00e1sMili\u00e1nRussellG.Jones ThrillerDramaCrime
1006,"['Adventure', 'Action']",saving the world venice holy grail library riddle,en,Indiana Jones and the Last Crusade,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",1.8676836550319265,1989-05-24 00:00:00,0.890160066976459,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'en', 'name': 'English'}]","The man with the hat is back. And this time, he's bringing his Dad.",1.2659288855107684,1.9921472809665193,"['Harrison', 'Ford', 'Sean', 'Connery', 'Denholm', 'Elliott', 'Alison', 'Doody', 'John', 'Rhys-Davies']",Steven Spielberg,Indiana Jones and the Last Crusade saving the world venice holy grail library riddle HarrisonFordSeanConneryDenholmElliottAlisonDoodyJohnRhys-Davies AdventureAction
1007,"['Drama', 'Romance']",based on novel st. petersburg russia high society imperial russia tragic death,en,Anna Karenina,"Trapped in a loveless marriage, aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.",0.15268285247241084,2012-09-06 00:00:00,1.0231194526087215,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",An epic story of love.,0.34170582726165466,-0.042391590800584994,"['Keira', 'Knightley', 'Jude', 'Law', 'Aaron', 'Taylor-Johnson', 'Kelly', 'Macdonald', 'Matthew', 'Macfadyen']",Joe Wright,Anna Karenina based on novel st. petersburg russia high society imperial russia tragic death KeiraKnightleyJudeLawAaronTaylor-JohnsonKellyMacdonaldMatthewMacfadyen DramaRomance
